ensembl_gene_id gene_symbol entrezgene_id
ENSRNOG00000025489 Pkd2l2 291683
ENSRNOG00000015306 Slc9a4 24785
ENSRNOG00000028752 Tmem81 498229
ENSRNOG00000050646 Fem1a 316131
ENSRNOG00000036489 Mir487b 100314284
ENSRNOG00000015717 Ptpre 114767
ENSRNOG00000055499 Grid1 79219
ENSRNOG00000019223 Taf3 100360100
ENSRNOG00000019223 Atp5f1c 100360100
ENSRNOG00000019223 Taf3 116550
ENSRNOG00000019223 Atp5f1c 116550
ENSRNOG00000018759 Slc45a2 310152
ENSRNOG00000040358 Mir666 100314140
ENSRNOG00000049052 Sgk3 171498
ENSRNOG00000033441 Lipi 288322
ENSRNOG00000003302 Flcn 303185
ENSRNOG00000036493 Mir136 100314239
ENSRNOG00000049244 Sepsecs 679383
ENSRNOG00000022248 Fbxl16 494223
ENSRNOG00000011016 Slc7a2 64554
ENSRNOG00000029702 RGD1564236 502295
ENSRNOG00000015844 Snrpd2 680309
ENSRNOG00000004778 Cnga1 85259
ENSRNOG00000026328 Gpr137c 305812
ENSRNOG00000009280 Mkrn1 296988
ENSRNOG00000003687 Rgs2 84583
ENSRNOG00000021831 Kcnrg 305947
ENSRNOG00000023531 Cldn20 680178
ENSRNOG00000031346 Ift22 288585
ENSRNOG00000046199 Vom1r80 494238
ENSRNOG00000001847 Ccdc91 103690009
ENSRNOG00000001847 Ccdc91 312863
ENSRNOG00000049125 LOC684539 684539
ENSRNOG00000004519 Atg2b 314415
ENSRNOG00000008244 LOC690035 690035
ENSRNOG00000010034 Asah1 84431
ENSRNOG00000008847 Gja3 79217
ENSRNOG00000017051 Tmem110 361110
ENSRNOG00000019963 Spats1 301255
ENSRNOG00000050429 Olr831 405209
ENSRNOG00000019298 Dctn4 84428
ENSRNOG00000014653 Arl11 364396
ENSRNOG00000018909 Arv1 292097
ENSRNOG00000057153 Pla1a 85311
ENSRNOG00000001647 Ets2 304063
ENSRNOG00000018553 Pitpnm1 361694
ENSRNOG00000019057 Prkcq 85420
ENSRNOG00000030759 Nhs 317494
ENSRNOG00000049902 Vom1r53 292607
ENSRNOG00000017941 Optn 246294
ENSRNOG00000002305 Slc15a2 60577
ENSRNOG00000028248 Lca5l 498065
ENSRNOG00000004501 Morc2b 299555
ENSRNOG00000025365 Ido2 681319
ENSRNOG00000002484 Chrna9 65024
ENSRNOG00000043329 Rnf180 685384
ENSRNOG00000051418 RGD1310935 360707
ENSRNOG00000048556 Mir3580 100526639
ENSRNOG00000050437 Bod1l1 207118
ENSRNOG00000049931 LOC288913 288913
ENSRNOG00000047085 Lrrtm2 685472
ENSRNOG00000013658 Nefl 83613
ENSRNOG00000019826 Sil1 291673
ENSRNOG00000045997 Chst14 691394
ENSRNOG00000047816 Ccs 84485
ENSRNOG00000050473 Rps27l 681429
ENSRNOG00000046449 LOC100912228 100912228
ENSRNOG00000046449 Npy 100912228
ENSRNOG00000025295 Mavs 311430
ENSRNOG00000019199 Cracr2b 100911692
ENSRNOG00000019199 LOC100911692 100911692
ENSRNOG00000019199 Cracr2b 309112
ENSRNOG00000019199 LOC100911692 309112
ENSRNOG00000025060 Nanos1 365494
ENSRNOG00000043306  680025
ENSRNOG00000029978 Olr122 100361642
ENSRNOG00000029978 Olr122 293258
ENSRNOG00000032521 Olr597 100911348
ENSRNOG00000032521 LOC100911348 100911348
ENSRNOG00000032521 Olr597 295827
ENSRNOG00000032521 LOC100911348 295827
ENSRNOG00000017417 Gabarap 58974
ENSRNOG00000012644 Nup58 245922
ENSRNOG00000050876 Olr542 366105
ENSRNOG00000012718 Zfp451 316312
ENSRNOG00000010729 Usp8 296121
ENSRNOG00000021261 Rassf2 311437
ENSRNOG00000003160 LOC108348096 100909655
ENSRNOG00000003160 RragB 100909655
ENSRNOG00000003160 LOC108348096 117043
ENSRNOG00000003160 RragB 117043
ENSRNOG00000021069 Olr323 293761
ENSRNOG00000000172 Sqor 691966
ENSRNOG00000007097 Gpatch3 362615
ENSRNOG00000058317 Pnck 29660
ENSRNOG00000049985 Gprasp1 171407
ENSRNOG00000012228 Skap2 155183
ENSRNOG00000011603 Cab39l 290291
ENSRNOG00000046128 Gpr108 316136
ENSRNOG00000060866 Olr947 288876
ENSRNOG00000019552 Lsm7 362829
ENSRNOG00000055512 H2bc12 680312
ENSRNOG00000025424 Yrdc 319113
ENSRNOG00000008337 Gjd2 50564
ENSRNOG00000010477 Pomt1 84430
ENSRNOG00000019604 Pld2 25097
ENSRNOG00000043364 Zfp362 297879
ENSRNOG00000001350 Naa25 360811
ENSRNOG00000054603 Pacsin1 29704
ENSRNOG00000061132 LOC103694210 103694210
ENSRNOG00000010169 Atpaf1 313510
ENSRNOG00000003785 Usp43 100147704
ENSRNOG00000016392 Zfp593 298546
ENSRNOG00000037839 P2ry10 317219
ENSRNOG00000048404 Olr826 405213
ENSRNOG00000002057 Slc10a6 289459
ENSRNOG00000004967 Snrpb2 362223
ENSRNOG00000018236 Cym 56825
ENSRNOG00000023013 Marchf3 364878
ENSRNOG00000053711 Olr268 404989
ENSRNOG00000007564 Evc 289712
ENSRNOG00000017583 Mapkap1 296648
ENSRNOG00000047092 Olr408 296672
ENSRNOG00000060146 Six5 308406
ENSRNOG00000059659 Zfand3 361816
ENSRNOG00000011826 Lzts1 266711
ENSRNOG00000010881 Trak2 171086
ENSRNOG00000032364 Tbcel 315591
ENSRNOG00000005398 Olr810 103690291
ENSRNOG00000005398 Olr810 405330
ENSRNOG00000006802 Lrrn1 500280
ENSRNOG00000043048 Zfp951 100188984
ENSRNOG00000043048 LOC102554913 100188984
ENSRNOG00000058470 Col12a1 25683
ENSRNOG00000045922 LOC100910953 100910611
ENSRNOG00000003149 Farsa 288917
ENSRNOG00000022321 Hapln3 308773
ENSRNOG00000050543 Safb 64196
ENSRNOG00000046031 LOC103689996 103689996
ENSRNOG00000046031 Tap2 103689996
ENSRNOG00000021054 Men1 29417
ENSRNOG00000022009 Mzb1 291675
ENSRNOG00000019751 Cyb5r2 365345
ENSRNOG00000012151 Itpripl1 499885
ENSRNOG00000015140 Trmt13 499697
ENSRNOG00000021037 Spaca4 691120
ENSRNOG00000016758 Loxl2 290350
ENSRNOG00000031041 Rps4y2 690845
ENSRNOG00000006830 Tgm6 296152
ENSRNOG00000007084 Marchf10 303596
ENSRNOG00000054581 Tmem101 303564
ENSRNOG00000025519 Sval1 680174
ENSRNOG00000052884 Olr1245 405095
ENSRNOG00000020897 Prpf19 246216
ENSRNOG00000015382 Arid5a 316327
ENSRNOG00000029299 Olr808 405140
ENSRNOG00000013972 Pef1 297900
ENSRNOG00000055567 Fmnl2 499797
ENSRNOG00000048337 LOC102551606 102551606
ENSRNOG00000045644 Hist2h3c2 102548682
ENSRNOG00000045644 LOC102549173 102548682
ENSRNOG00000045644 LOC102548682 102548682
ENSRNOG00000045644 LOC684762 102548682
ENSRNOG00000045644 Hist2h3c2 102549173
ENSRNOG00000045644 LOC102549173 102549173
ENSRNOG00000045644 LOC102548682 102549173
ENSRNOG00000045644 LOC684762 102549173
ENSRNOG00000045644 Hist2h3c2 684841
ENSRNOG00000045644 LOC102549173 684841
ENSRNOG00000045644 LOC102548682 684841
ENSRNOG00000045644 LOC684762 684841
ENSRNOG00000045644 Hist2h3c2 684762
ENSRNOG00000045644 LOC102549173 684762
ENSRNOG00000045644 LOC102548682 684762
ENSRNOG00000045644 LOC684762 684762
ENSRNOG00000008487 Amotl2 65157
ENSRNOG00000011817 Rpl22l1 361923
ENSRNOG00000003338 Pmp22 24660
ENSRNOG00000028189 LOC691215 691215
ENSRNOG00000029365 Olr210 293357
ENSRNOG00000001506 Tmem35a 308134
ENSRNOG00000060831 Clca1 308015
ENSRNOG00000001499 Mia 81510
ENSRNOG00000049714 Asap3 684122
ENSRNOG00000034200 Atp8a1 289615
ENSRNOG00000046328 Olr1228 100911845
ENSRNOG00000046328 LOC100911845 100911845
ENSRNOG00000046328 LOC100910899 100911845
ENSRNOG00000024703 Dock5 305987
ENSRNOG00000054458 Kcnmb4 66016
ENSRNOG00000033387 Olr295 293595
ENSRNOG00000016069 Cd3e 315609
ENSRNOG00000011913 Cp 24268
ENSRNOG00000048926 LOC100912609 100912450
ENSRNOG00000048926 LOC100912450 100912450
ENSRNOG00000048926 LOC108348150 100912450
ENSRNOG00000048926 LOC100912609 108348150
ENSRNOG00000048926 LOC100912450 108348150
ENSRNOG00000048926 LOC108348150 108348150
ENSRNOG00000013039 Add1 24170
ENSRNOG00000059799 Ficd 288741
ENSRNOG00000043438 Olr879 366793
ENSRNOG00000022929 Mtmr12 310155
ENSRNOG00000046639 Itgae 83577
ENSRNOG00000048430 Myo18b 304551
ENSRNOG00000026962 Osbpl8 314824
ENSRNOG00000002323 RGD1566265 363487
ENSRNOG00000019560 Pde2a 81743
ENSRNOG00000013320 RGD1561916 500441
ENSRNOG00000007948 Nf2 25744
ENSRNOG00000008291 Thumpd2 313851
ENSRNOG00000039113 Nipsnap3a 685080
ENSRNOG00000034073 RGD1559726 307203
ENSRNOG00000009857 Ftsj3 303608
ENSRNOG00000017118 P4ha3 361612
ENSRNOG00000050760 LOC103690035 103690035
ENSRNOG00000005141 Hus1 498411
ENSRNOG00000010263 Cldn11 84588
ENSRNOG00000018114 Acadvl 25363
ENSRNOG00000023892 Lce1f 499663
ENSRNOG00000002610 Carhsp1 260416
ENSRNOG00000017783 Sfrp1 84402
ENSRNOG00000012092 Gje1 681263
ENSRNOG00000008091 Gins1 499914
ENSRNOG00000031167  296271
ENSRNOG00000045998 Sema6b 84609
ENSRNOG00000014798 RGD1309540 295930
ENSRNOG00000025286 Pank2 296167
ENSRNOG00000046810 Olr820 405329
ENSRNOG00000019570 Gng3 114117
ENSRNOG00000005008 Angpt4 296269
ENSRNOG00000046862 Armcx1 108348137
ENSRNOG00000046862 LOC108348137 108348137
ENSRNOG00000046862 Armcx1 501619
ENSRNOG00000046862 LOC108348137 501619
ENSRNOG00000028895 Rtp4 360733
ENSRNOG00000042404 Ccdc122 100360752
ENSRNOG00000031597 Olr1500 405281
ENSRNOG00000017803 Apbb1ip 307171
ENSRNOG00000000302 Sesn1 294518
ENSRNOG00000042230 RGD1307182 316207
ENSRNOG00000005561 Brinp1 140610
ENSRNOG00000005457 Lamp5 362220
ENSRNOG00000040008 RGD1560927 108348152
ENSRNOG00000040008 LOC108348152 108348152
ENSRNOG00000040008 RGD1560927 501507
ENSRNOG00000040008 LOC108348152 501507
ENSRNOG00000054932 Vom1r74 494262
ENSRNOG00000054932 LOC108348089 494262
ENSRNOG00000042609 Spag16 501158
ENSRNOG00000028261 Tppp 361466
ENSRNOG00000015061 Igfals 79438
ENSRNOG00000034233 Fyttd1 360726
ENSRNOG00000054207 Olr1012 288861
ENSRNOG00000014879 Ttc7a 362696
ENSRNOG00000011562 Slitrk2 309349
ENSRNOG00000005276 Csnk2a1 116549
ENSRNOG00000020242 Art5 259167
ENSRNOG00000004852 Sel1l2 311470
ENSRNOG00000050851 LOC108348038 108348038
ENSRNOG00000050851 LOC108348038 288803
ENSRNOG00000006003 Ctnna2 297357
ENSRNOG00000043150 Arfgap1 246310
ENSRNOG00000059342 LOC100912958 100912958
ENSRNOG00000021490  365029
ENSRNOG00000027126 Dpy30 286897
ENSRNOG00000017453 Ptpn2 117063
ENSRNOG00000055950 Vom1r100 297439
ENSRNOG00000002440 Ralb 116546
ENSRNOG00000009726 Grip2 171571
ENSRNOG00000017246 Adad1 294979
ENSRNOG00000015089 Mcoln2 292168
ENSRNOG00000020723 Pten 50557
ENSRNOG00000001724 Atp13a3 678704
ENSRNOG00000017505 Npepo 290963
ENSRNOG00000008492 Cfap45 304984
ENSRNOG00000036647 Olr292 680907
ENSRNOG00000009575 Ubiad1 313706
ENSRNOG00000045653 Fam131a 100912498
ENSRNOG00000045653 LOC100912498 100912498
ENSRNOG00000046214 Cyp27b1 114700
ENSRNOG00000052895 Olr1292 405312
ENSRNOG00000052895 LOC100910719 405312
ENSRNOG00000002420 Zc3h7a 360466
ENSRNOG00000024022 Ndfip2 361089
ENSRNOG00000060237 Inhbb 25196
ENSRNOG00000018207 Dynlt1 83462
ENSRNOG00000015080 Wdfy1 301549
ENSRNOG00000049213 Npy2r 66024
ENSRNOG00000033803 LOC100360841 100360781
ENSRNOG00000033803 LOC100360781 100360781
ENSRNOG00000033803 Rpl37 100360781
ENSRNOG00000033803 LOC100360841 100360841
ENSRNOG00000033803 LOC100360781 100360841
ENSRNOG00000033803 Rpl37 100360841
ENSRNOG00000033803 LOC100360841 81770
ENSRNOG00000033803 LOC100360781 81770
ENSRNOG00000033803 Rpl37 81770
ENSRNOG00000002986 Efhc2 302507
ENSRNOG00000010967 Cdc37l1 293886
ENSRNOG00000004966 Slc38a11 362141
ENSRNOG00000031461 Prss47 680378
ENSRNOG00000001152 Glp1r 25051
ENSRNOG00000026902 Lyve1 293186
ENSRNOG00000014786 Ccne1 25729
ENSRNOG00000049388 Prr32 683753
ENSRNOG00000051458 Hic2 287940
ENSRNOG00000004280 Tcn2 64365
ENSRNOG00000060821 Rnf114 362277
ENSRNOG00000020097 Inha 24504
ENSRNOG00000001033 Nufip1 364430
ENSRNOG00000012503 Dnajc16 362652
ENSRNOG00000058727 LOC100910284 100910284
ENSRNOG00000004068 Ncoa1 313929
ENSRNOG00000016507 Snrpg 687679
ENSRNOG00000016507 LOC687679 687679
ENSRNOG00000016507 Snrpg 681031
ENSRNOG00000016507 LOC687679 681031
ENSRNOG00000010574 Ptpn1 24697
ENSRNOG00000026885 Olr771 404799
ENSRNOG00000050305 LOC100911854 100911854
ENSRNOG00000050305 Mbl2 100911854
ENSRNOG00000050305 LOC100911854 64668
ENSRNOG00000050305 Mbl2 64668
ENSRNOG00000007664 Tnfrsf13c 500910
ENSRNOG00000028584 Alkbh2 304578
ENSRNOG00000002852 Myo19 497974
ENSRNOG00000017883 Camsap1 296580
ENSRNOG00000046447 LOC100911485 100911485
ENSRNOG00000030374 Lsm6 100360750
ENSRNOG00000030374 LOC100360750 100360750
ENSRNOG00000013053 Trpm6 293874
ENSRNOG00000017938 Btaf1 368042
ENSRNOG00000020000 Tmem219 308986
ENSRNOG00000027505 Abca15 293442
ENSRNOG00000026120 Fam8a1 291031
ENSRNOG00000016616 Prl7a3 64361
ENSRNOG00000002529 Rap2c 302495
ENSRNOG00000048857 Olr1640 290049
ENSRNOG00000007792 Gcc1 100361513
ENSRNOG00000015552 Ppil4 361449
ENSRNOG00000047749 Olr1393 363585
ENSRNOG00000006132 Fam71f1 500061
ENSRNOG00000016239 Zadh2 291403
ENSRNOG00000049513 Lenep 113917
ENSRNOG00000015122 Tpd52l2 296480
ENSRNOG00000000879 Slc9a6 302863
ENSRNOG00000022337 Slitrk6 290467
ENSRNOG00000027880 Nbeal2 316014
ENSRNOG00000012356 Slc36a1 155205
ENSRNOG00000045623 Capn10 63834
ENSRNOG00000023346 Cplane2 500576
ENSRNOG00000030073 Prss44 501060
ENSRNOG00000005390 Nup210 58958
ENSRNOG00000059840 Unc5a 60629
ENSRNOG00000015285 Lrp4 83469
ENSRNOG00000013072 Plxna4 312213
ENSRNOG00000051590 LOC690352 690352
ENSRNOG00000001597 Atf2 81647
ENSRNOG00000047406 RGD1308544 361192
ENSRNOG00000020433 Actn4 63836
ENSRNOG00000018466 Prss34 287140
ENSRNOG00000024751 Macroh2a2 361844
ENSRNOG00000016416 Rnh1 100360501
ENSRNOG00000018838 Paox 293589
ENSRNOG00000050565 Olr1130 300400
ENSRNOG00000008378 Zfp414 299647
ENSRNOG00000048567 Ankmy1 684015
ENSRNOG00000018962 Ctf1 29201
ENSRNOG00000058136 Vom1r90 266771
ENSRNOG00000019656 Btd 306262
ENSRNOG00000011668 Nfil3 114519
ENSRNOG00000014046 Sertm1 690333
ENSRNOG00000018586 Retreg2 363252
ENSRNOG00000020812 Gys1 690987
ENSRNOG00000005409 Lrrc9 299129
ENSRNOG00000007655 Zfp174 102551846
ENSRNOG00000008580 Nbn 85482
ENSRNOG00000008178 Nxn 360577
ENSRNOG00000049811 Tcim 684871
ENSRNOG00000049811 LOC684871 684871
ENSRNOG00000021573 Dpy19l3 308519
ENSRNOG00000011763 Serp1 80881
ENSRNOG00000019264 Ltbr 297604
ENSRNOG00000020551 Bles03 266609
ENSRNOG00000031306 Zfp804b 499994
ENSRNOG00000019027 Habp4 361196
ENSRNOG00000049278 Mir542 100314199
ENSRNOG00000049278 Mir542 104796153
ENSRNOG00000049278 Mir542 104797379
ENSRNOG00000027152 N4bp2 305342
ENSRNOG00000046648 Olr1280 100910500
ENSRNOG00000046648 LOC100910640 100910500
ENSRNOG00000046648 LOC100910500 100910500
ENSRNOG00000046648 Olr1280 100910640
ENSRNOG00000046648 LOC100910640 100910640
ENSRNOG00000046648 LOC100910500 100910640
ENSRNOG00000012189 Lect2 361205
ENSRNOG00000020038 Chpf 316533
ENSRNOG00000035599 Mir101a 100314279
ENSRNOG00000035503 Mir103a1 100314021
ENSRNOG00000014156 Fut7 296564
ENSRNOG00000016815 Tmem135 293098
ENSRNOG00000009274 Fut11 286971
ENSRNOG00000055860 Arl8b 500282
ENSRNOG00000021186 Otol1 295117
ENSRNOG00000011984 Cxcl14 306748
ENSRNOG00000055715  102551309
ENSRNOG00000059153 Olr707 405953
ENSRNOG00000020989 Tm7sf2 293688
ENSRNOG00000008329 Ndufb11 299310
ENSRNOG00000016225 Fgd3 361223
ENSRNOG00000046983 Adat2 361453
ENSRNOG00000006779 Crot 83842
ENSRNOG00000028945 Tmem182 501129
ENSRNOG00000013994 Enpp1 85496
ENSRNOG00000025254 Qrich2 501747
ENSRNOG00000011231 Cntnap4 307865
ENSRNOG00000005659 Aurkb 114592
ENSRNOG00000010580 Acot7 26759
ENSRNOG00000003869 Sod3 25352
ENSRNOG00000036675 Btbd16 361658
ENSRNOG00000045635 LOC100912474 100361204
ENSRNOG00000045635 LOC100912474 100912474
ENSRNOG00000019409 Lipk 294094
ENSRNOG00000018483 Smad1 25671
ENSRNOG00000015084 Necab2 170928
ENSRNOG00000039869 Taar5 294123
ENSRNOG00000061251 RGD1559714 502570
ENSRNOG00000028783 Wdr35 503018
ENSRNOG00000016677 Csnk1g3 64823
ENSRNOG00000050258 Ccnd3 25193
ENSRNOG00000006509 Srgap3 500287
ENSRNOG00000022476 Satl1 302325
ENSRNOG00000007551 Patj 140581
ENSRNOG00000052064 Parvg 689069
ENSRNOG00000016468 Tpmt 690050
ENSRNOG00000023591 Ppp2r3c 362739
ENSRNOG00000015058 Gucy2e 113911
ENSRNOG00000032546 Dot1l 362831
ENSRNOG00000016891 Uimc1 290997
ENSRNOG00000039759 Gpr34 554353
ENSRNOG00000007316 Idh3b 94173
ENSRNOG00000009291 Dnase1l3 116687
ENSRNOG00000031778 Mef2d 81518
ENSRNOG00000016581 Serpinb1a 291091
ENSRNOG00000054151 Pus10 305583
ENSRNOG00000028011 Fam122c 685701
ENSRNOG00000017804 Septin1 293507
ENSRNOG00000011548 Ebf2 361060
ENSRNOG00000047605 Ptprk 360302
ENSRNOG00000019579 Edc3 315708
ENSRNOG00000045672 Olr1238 103692039
ENSRNOG00000045672 LOC103692039 103692039
ENSRNOG00000049807 Olr1254 100912580
ENSRNOG00000049807 LOC100912580 100912580
ENSRNOG00000049807 LOC103692042 100912580
ENSRNOG00000049807 Olr1254 103692042
ENSRNOG00000049807 LOC100912580 103692042
ENSRNOG00000049807 LOC103692042 103692042
ENSRNOG00000049807 Olr1254 405976
ENSRNOG00000049807 LOC100912580 405976
ENSRNOG00000049807 LOC103692042 405976
ENSRNOG00000028585 Tceal8 367909
ENSRNOG00000049349 Tafa5 500915
ENSRNOG00000025594 Scrt1 366951
ENSRNOG00000051399 Col10a1 25681
ENSRNOG00000053241 Olr493 295758
ENSRNOG00000053241 LOC100909900 295758
ENSRNOG00000035458 Mir3556a 100526573
ENSRNOG00000054963 Rhbdd1 316557
ENSRNOG00000050804 Zfp353 298232
ENSRNOG00000011313 Sorcs1 309533
ENSRNOG00000057199 Olr856 313546
ENSRNOG00000057199 LOC100912421 313546
ENSRNOG00000008129 Pla2r1 295631
ENSRNOG00000005246 Tfap2c 362280
ENSRNOG00000019957 Lrig2 310753
ENSRNOG00000046223 Olr862 405961
ENSRNOG00000061176 Nudt3 294292
ENSRNOG00000004049 Baiap2 117542
ENSRNOG00000030541 Ccdc154 287131
ENSRNOG00000014465 Oca2 100365773
ENSRNOG00000007934 Elfn2 100910536
ENSRNOG00000009151 Mipol1 100911970
ENSRNOG00000020199 RGD1311517 313775
ENSRNOG00000027955 Zfp133 499900
ENSRNOG00000055850 LOC100910750 100910750
ENSRNOG00000059783  102546830
ENSRNOG00000030049 Znhit6 292160
ENSRNOG00000018655 Adsl 315150
ENSRNOG00000030907 Ctf2 293515
ENSRNOG00000015546 MGC116121 498830
ENSRNOG00000005614 Txn2 79462
ENSRNOG00000059386 Nudt19 308518
ENSRNOG00000016327 Mcee 293829
ENSRNOG00000053577 Gramd1b 300644
ENSRNOG00000035451 Mir183 100314041
ENSRNOG00000035451 Mir183 100526570
ENSRNOG00000050416 Kcna10 295360
ENSRNOG00000036443 Mir499a 100314091
ENSRNOG00000015294 Paxx 296565
ENSRNOG00000015553 Gatad2b 310614
ENSRNOG00000004142 Efcab9 100911628
ENSRNOG00000004142 Efcab9 688481
ENSRNOG00000035590 Mir181b1 100314040
ENSRNOG00000057072 Slc12a3 54300
ENSRNOG00000046780 Olr1542 363763
ENSRNOG00000057651 LOC689600 689600
ENSRNOG00000057651 RGD1564599 689600
ENSRNOG00000007253 Cbll1 314028
ENSRNOG00000031312 Tnfrsf1a 25625
ENSRNOG00000009398 Tceanc2 366431
ENSRNOG00000015529 Cdca3 297594
ENSRNOG00000001198 Fam222a 498193
ENSRNOG00000009427 Tbx21 303496
ENSRNOG00000028712 Dynap 102552939
ENSRNOG00000026217 Armc2 499470
ENSRNOG00000035631 Mir221 100314163
ENSRNOG00000046404 LOC291276 502143
ENSRNOG00000046404 LOC291276 291276
ENSRNOG00000017399 Acrbp 500316
ENSRNOG00000017193 Lingo1 315691
ENSRNOG00000015893 Olr106 293245
ENSRNOG00000017410 Loxhd1 291427
ENSRNOG00000033369 Olr367 405933
ENSRNOG00000037833 Olr563 404868
ENSRNOG00000028765 Ttc24 100361582
ENSRNOG00000035409 Snora58 102466146
ENSRNOG00000014744 Pacs2 691631
ENSRNOG00000027430 Ikzf2 301476
ENSRNOG00000006588 Meox2 29279
ENSRNOG00000035577 Mir141 100314215
ENSRNOG00000054534  102550365
ENSRNOG00000003494 Ppfia4 140592
ENSRNOG00000035539 Mir152 100314037
ENSRNOG00000010849 Adprhl2 362600
ENSRNOG00000018066 Bccip 361666
ENSRNOG00000013135 Ptpn12 117255
ENSRNOG00000058182 LOC103691965 103691965
ENSRNOG00000058182 LOC103694889 103691965
ENSRNOG00000058182 Svs4 103691965
ENSRNOG00000058182 LOC103691965 103694889
ENSRNOG00000058182 LOC103694889 103694889
ENSRNOG00000058182 Svs4 103694889
ENSRNOG00000007603 Gabrr1 29694
ENSRNOG00000003248 Mpzl1 360871
ENSRNOG00000006375 Vdac1 83529
ENSRNOG00000027125 Mboat1 498741
ENSRNOG00000004040 Abca8 303637
ENSRNOG00000012360 Gtf2h1 361580
ENSRNOG00000004857 L2hgdh 314196
ENSRNOG00000019014 Ndst1 29633
ENSRNOG00000006975 Wasl 682507
ENSRNOG00000015578 Tnk1 303247
ENSRNOG00000011376 Bbof1 500693
ENSRNOG00000058235 LOC100910896 100910896
ENSRNOG00000038477  691110
ENSRNOG00000055389 Olr172 293319
ENSRNOG00000010696 Neil2 305957
ENSRNOG00000008614 Zfyve1 299188
ENSRNOG00000037505 Ulk1 360827
ENSRNOG00000034115 Olr441 295712
ENSRNOG00000051440 Ppp1r12b 304813
ENSRNOG00000017100 LOC108348078 100910779
ENSRNOG00000017100 Yme1l1 100910779
ENSRNOG00000017100 LOC108348078 108348078
ENSRNOG00000017100 Yme1l1 108348078
ENSRNOG00000017100 LOC108348078 114217
ENSRNOG00000017100 Yme1l1 114217
ENSRNOG00000042449 Cdc42se2 691031
ENSRNOG00000042449 LOC100362023 691031
ENSRNOG00000042449 Cdc42se2 100362023
ENSRNOG00000042449 LOC100362023 100362023
ENSRNOG00000002644 Utp18 303456
ENSRNOG00000032917 Zfand2a 360772
ENSRNOG00000051562 Vom1r102 286957
ENSRNOG00000054763 Gas2l2 108348322
ENSRNOG00000054763 LOC108348322 108348322
ENSRNOG00000057998 LOC102554842 102554842
ENSRNOG00000010194 Ift43 299209
ENSRNOG00000028981 Myl10 501831
ENSRNOG00000005446 Gna11 81662
ENSRNOG00000028473 LOC691551 691551
ENSRNOG00000004483 Ptprr 94202
ENSRNOG00000005918 RGD1563941 500993
ENSRNOG00000001420 Fis1 288584
ENSRNOG00000045909 Mir344i 102466148
ENSRNOG00000007971 Wbp2 192645
ENSRNOG00000034102 Plk5 314627
ENSRNOG00000016748 Poll 361767
ENSRNOG00000019206 Nupr1l1 100912108
ENSRNOG00000019206 Nupr1 100912108
ENSRNOG00000001429 Lrwd1 304396
ENSRNOG00000035621 Mir135b 100313987
ENSRNOG00000046736 Olr1567 100910999
ENSRNOG00000046736 LOC100910999 100910999
ENSRNOG00000046736 Olr1567 287970
ENSRNOG00000046736 LOC100910999 287970
ENSRNOG00000047387 Lnpep 171105
ENSRNOG00000019890 Folr2 293154
ENSRNOG00000050594 Olr11 684403
ENSRNOG00000050594 Olr11 293070
ENSRNOG00000023092 Prss54 291846
ENSRNOG00000020948 Pth1r 56813
ENSRNOG00000054768  103692514
ENSRNOG00000022946 Slc22a3 29504
ENSRNOG00000058087 Lilrc2 690906
ENSRNOG00000021871 Gcn1 690632
ENSRNOG00000057013 LOC681067 681067
ENSRNOG00000059314  103690217
ENSRNOG00000001449 Pom121 113975
ENSRNOG00000047133 Jrkl 315417
ENSRNOG00000016932 Simc1 100361684
ENSRNOG00000014387 Chac1 362196
ENSRNOG00000009598 Ncaph2 300149
ENSRNOG00000046661 LOC100910294 100910162
ENSRNOG00000046661 LOC100910224 100910162
ENSRNOG00000046661 LOC100910162 100910162
ENSRNOG00000046661 LOC100909885 100910162
ENSRNOG00000046661 Olr1271 100910162
ENSRNOG00000046661 LOC100910294 100910224
ENSRNOG00000046661 LOC100910224 100910224
ENSRNOG00000046661 LOC100910162 100910224
ENSRNOG00000046661 LOC100909885 100910224
ENSRNOG00000046661 Olr1271 100910224
ENSRNOG00000008217 Madcam1 54266
ENSRNOG00000032908 Acaa1a 24157
ENSRNOG00000000151 Ldlrap1 500564
ENSRNOG00000001643 Psmg1 288236
ENSRNOG00000056817 Muc6 282586
ENSRNOG00000031448 Stpg1 500566
ENSRNOG00000000406 Ros1 25346
ENSRNOG00000001996 Ythdc1 170956
ENSRNOG00000030753 Olr1155 300414
ENSRNOG00000001191 Tchp 304547
ENSRNOG00000007862 Acat1 25014
ENSRNOG00000013132 Prss58 408204
ENSRNOG00000061424 Map3k3 303604
ENSRNOG00000010852 Nup205 362335
ENSRNOG00000031113 Zscan22 102553002
ENSRNOG00000050348 LOC684270 684270
ENSRNOG00000019140 Banp 292064
ENSRNOG00000007280 Naa60 363545
ENSRNOG00000020383 Dapk3 64391
ENSRNOG00000019326 Cfdp1 292027
ENSRNOG00000002922 Adora2b 29316
ENSRNOG00000052003 Mkrn2os 100361147
ENSRNOG00000007838 Ddx47 297685
ENSRNOG00000046758 LOC102547645 102547645
ENSRNOG00000046758 Tmem217 102547645
ENSRNOG00000046758 LOC102547645 687483
ENSRNOG00000046758 Tmem217 687483
ENSRNOG00000042181 Dytn 100361043
ENSRNOG00000046142 LOC100910371 100910371
ENSRNOG00000046142 Dmrtc2 100910371
